,N,C,time,sinks
107,580,1,0.010725736618041992,False
108,590,1,0.009107112884521484,True
109,590,1,0.010816574096679688,False
110,600,1,0.009142875671386719,True
111,600,1,0.010794639587402344,False
112,610,1,0.009269475936889648,True
113,610,1,0.010573148727416992,False
114,620,1,0.009039163589477539,True
115,620,1,0.010588645935058594,False
116,630,1,0.009068727493286133,True
117,630,1,0.010622978210449219,False
118,640,1,0.009384870529174805,True
119,640,1,0.010888099670410156,False
120,650,1,0.009577035903930664,True
121,650,1,0.01105499267578125,False
122,660,1,0.009505033493041992,True
123,660,1,0.011233091354370117,False
124,670,1,0.009507894515991211,True
125,670,1,0.011394262313842773,False
126,680,1,0.009914636611938477,True
127,680,1,0.011677265167236328,False
128,690,1,0.0099334716796875,True
129,690,1,0.01166391372680664,False
130,700,1,0.009951353073120117,True
131,700,1,0.01193857192993164,False
132,710,1,0.01030588150024414,True
133,710,1,0.012055635452270508,False
134,720,1,0.01043558120727539,True
135,720,1,0.012398958206176758,False
136,730,1,0.010824203491210938,True
137,730,1,0.012721776962280273,False
138,740,1,0.01092529296875,True
139,740,1,0.012744903564453125,False
140,750,1,0.011115789413452148,True
141,750,1,0.012784719467163086,False
142,760,1,0.011338233947753906,True
143,760,1,0.01300501823425293,False
144,770,1,0.011203765869140625,True
145,770,1,0.013328790664672852,False
146,780,1,0.011404275894165039,True
147,780,1,0.013413667678833008,False
148,790,1,0.01196908950805664,True
149,790,1,0.014096975326538086,False
150,800,1,0.01328587532043457,True
151,800,1,0.014722108840942383,False
152,810,1,0.012979745864868164,True
153,810,1,0.015335559844970703,False
154,820,1,0.012288093566894531,True
155,820,1,0.014496326446533203,False
156,830,1,0.012723445892333984,True
157,830,1,0.014743328094482422,False
158,840,1,0.01297140121459961,True
159,840,1,0.015001296997070312,False
160,850,1,0.013573169708251953,True
161,850,1,0.015778064727783203,False
162,860,1,0.01404261589050293,True
163,860,1,0.015997648239135742,False
164,870,1,0.013772726058959961,True
165,870,1,0.015834331512451172,False
166,880,1,0.013825178146362305,True
167,880,1,0.015962839126586914,False
168,890,1,0.01384878158569336,True
169,890,1,0.0162203311920166,False
170,900,1,0.014001131057739258,True
171,900,1,0.015628337860107422,False
172,910,1,0.013293266296386719,True
173,910,1,0.015993118286132812,False
174,920,1,0.013543844223022461,True
175,920,1,0.015682220458984375,False
176,930,1,0.013738155364990234,True
177,930,1,0.016303062438964844,False
178,940,1,0.014269828796386719,True
179,940,1,0.015900850296020508,False
180,950,1,0.013880729675292969,True
181,950,1,0.01617264747619629,False
182,960,1,0.014340877532958984,True
183,960,1,0.016518115997314453,False
184,970,1,0.01489567756652832,True
185,970,1,0.01785445213317871,False
186,980,1,0.015401840209960938,True
187,980,1,0.017116785049438477,False
188,990,1,0.014422416687011719,True
189,990,1,0.016762495040893555,False
190,50,1,0.0006883144378662109,True
191,50,1,0.0008060932159423828,False
192,60,1,0.0008087158203125,True
193,60,1,0.0009672641754150391,False
194,70,1,0.0009393692016601562,True
195,70,1,0.0011444091796875,False
196,80,1,0.0012142658233642578,True
197,80,1,0.0013091564178466797,False
198,90,1,0.0013279914855957031,True
199,90,1,0.0015459060668945312,False
200,100,1,0.0014903545379638672,True
201,100,1,0.0016634464263916016,False
202,110,1,0.0015723705291748047,True
203,110,1,0.0018496513366699219,False
204,120,1,0.001825094223022461,True
205,120,1,0.002055644989013672,False
206,130,1,0.0018854141235351562,True
207,130,1,0.002161741256713867,False
208,140,1,0.0020678043365478516,True
209,140,1,0.002343416213989258,False
210,150,1,0.00213623046875,True
211,150,1,0.0025327205657958984,False
212,160,1,0.002235889434814453,True
213,160,1,0.002460956573486328,False
214,170,1,0.00244140625,True
215,170,1,0.0026426315307617188,False
216,180,1,0.002521991729736328,True
217,180,1,0.002914905548095703,False
218,190,1,0.0025796890258789062,True
219,190,1,0.002998828887939453,False
220,200,1,0.002778291702270508,True
221,200,1,0.003221273422241211,False
222,210,1,0.002912282943725586,True
223,210,1,0.003331899642944336,False
224,220,1,0.0031032562255859375,True
225,220,1,0.003528594970703125,False
226,230,1,0.003343343734741211,True
227,230,1,0.0037338733673095703,False
228,240,1,0.0034952163696289062,True
229,240,1,0.004167079925537109,False
230,250,1,0.003707408905029297,True
231,250,1,0.004332065582275391,False
232,260,1,0.0037522315979003906,True
233,260,1,0.004487037658691406,False
234,270,1,0.004109382629394531,True
235,270,1,0.004669666290283203,False
236,280,1,0.004146099090576172,True
237,280,1,0.004685401916503906,False
238,290,1,0.004196643829345703,True
239,290,1,0.005057573318481445,False
240,300,1,0.0044558048248291016,True
241,300,1,0.005371809005737305,False
242,310,1,0.004749774932861328,True
243,310,1,0.005313873291015625,False
244,320,1,0.004442453384399414,True
245,320,1,0.005257129669189453,False
246,330,1,0.004634380340576172,True
247,330,1,0.005409717559814453,False
248,340,1,0.004781484603881836,True
249,340,1,0.005510807037353516,False
250,350,1,0.004939556121826172,True
251,350,1,0.0056896209716796875,False
252,360,1,0.005052089691162109,True
253,360,1,0.00580906867980957,False
254,370,1,0.005506038665771484,True
255,370,1,0.0064640045166015625,False
256,380,1,0.005622148513793945,True
257,380,1,0.006760835647583008,False
258,390,1,0.005917549133300781,True
259,390,1,0.007076740264892578,False
260,400,1,0.006057024002075195,True
261,400,1,0.007082700729370117,False
262,410,1,0.006363630294799805,True
263,410,1,0.007343292236328125,False
264,420,1,0.006484031677246094,True
265,420,1,0.007552385330200195,False
266,430,1,0.006518125534057617,True
267,430,1,0.007565736770629883,False
268,440,1,0.0068471431732177734,True
269,440,1,0.00803685188293457,False
270,450,1,0.007080793380737305,True
271,450,1,0.008275747299194336,False
272,460,1,0.00723576545715332,True
273,460,1,0.008414983749389648,False
274,470,1,0.007436513900756836,True
275,470,1,0.00868535041809082,False
276,480,1,0.00748753547668457,True
277,480,1,0.0088653564453125,False
278,490,1,0.0076825618743896484,True
279,490,1,0.008928775787353516,False
280,500,1,0.007840871810913086,True
281,500,1,0.009297609329223633,False
282,510,1,0.008080482482910156,True
283,510,1,0.009252786636352539,False
284,520,1,0.008126258850097656,True
285,520,1,0.009245157241821289,False
286,530,1,0.008287429809570312,True
287,530,1,0.009598970413208008,False
288,540,1,0.0084228515625,True
289,540,1,0.009996175765991211,False
290,550,1,0.008678913116455078,True
291,550,1,0.010102510452270508,False
292,560,1,0.008916854858398438,True
293,560,1,0.010365962982177734,False
294,570,1,0.008981704711914062,True
295,570,1,0.010697364807128906,False
296,580,1,0.009029388427734375,True
297,580,1,0.01037740707397461,False
298,590,1,0.009227752685546875,True
299,590,1,0.010767936706542969,False
300,600,1,0.009484291076660156,True
301,600,1,0.011399507522583008,False
302,610,1,0.009912729263305664,True
303,610,1,0.011558055877685547,False
304,620,1,0.010027647018432617,True
305,620,1,0.011307954788208008,False
306,630,1,0.009924650192260742,True
307,630,1,0.011475324630737305,False
308,640,1,0.01019740104675293,True
309,640,1,0.011713266372680664,False
310,650,1,0.010165929794311523,True
311,650,1,0.011773347854614258,False
312,660,1,0.01037740707397461,True
313,660,1,0.012133598327636719,False
314,670,1,0.01059103012084961,True
315,670,1,0.012243270874023438,False
316,680,1,0.010327816009521484,True
317,680,1,0.012317419052124023,False
318,690,1,0.010938644409179688,True
319,690,1,0.012561559677124023,False
320,700,1,0.010627508163452148,True
321,700,1,0.012930870056152344,False
322,710,1,0.011233329772949219,True
323,710,1,0.01293182373046875,False
324,720,1,0.011376142501831055,True
325,720,1,0.013194799423217773,False
326,730,1,0.011397600173950195,True
327,730,1,0.013352155685424805,False
328,740,1,0.011743783950805664,True
329,740,1,0.013788461685180664,False
330,750,1,0.011970758438110352,True
331,750,1,0.014002799987792969,False
332,760,1,0.012028932571411133,True
333,760,1,0.014007091522216797,False
334,770,1,0.012225151062011719,True
335,770,1,0.014166116714477539,False
336,780,1,0.012362241744995117,True
337,780,1,0.014390945434570312,False
338,790,1,0.014191865921020508,True
339,790,1,0.014047622680664062,False
340,800,1,0.011336565017700195,True
341,800,1,0.01350259780883789,False
342,810,1,0.01167440414428711,True
343,810,1,0.013663291931152344,False
344,820,1,0.011890411376953125,True
345,820,1,0.013724803924560547,False
346,830,1,0.011968612670898438,True
347,830,1,0.014026641845703125,False
348,840,1,0.012146711349487305,True
349,840,1,0.013986349105834961,False
350,850,1,0.012267112731933594,True
351,850,1,0.014164209365844727,False
352,860,1,0.01215982437133789,True
353,860,1,0.014632701873779297,False
354,870,1,0.013235330581665039,True
355,870,1,0.015690326690673828,False
356,880,1,0.012613773345947266,True
357,880,1,0.01464533805847168,False
358,890,1,0.012820720672607422,True
359,890,1,0.014987468719482422,False
360,900,1,0.013004302978515625,True
361,900,1,0.015424013137817383,False
362,910,1,0.013166189193725586,True
363,910,1,0.015128135681152344,False
364,920,1,0.012998342514038086,True
365,920,1,0.01534414291381836,False
366,930,1,0.013761758804321289,True
367,930,1,0.015575647354125977,False
368,940,1,0.01342916488647461,True
369,940,1,0.015766620635986328,False
370,950,1,0.013682842254638672,True
371,950,1,0.015859127044677734,False
372,960,1,0.013860940933227539,True
373,960,1,0.016318559646606445,False
374,970,1,0.013971805572509766,True
375,970,1,0.01623368263244629,False
376,980,1,0.014187335968017578,True
377,980,1,0.01631641387939453,False
378,990,1,0.01422262191772461,True
379,990,1,0.01676464080810547,False
380,50,1,0.0007333755493164062,True
381,50,1,0.0008380413055419922,False
382,60,1,0.0009076595306396484,True
383,60,1,0.0009791851043701172,False
384,70,1,0.0009510517120361328,True
385,70,1,0.001130819320678711,False
386,80,1,0.0011446475982666016,True
387,80,1,0.0013201236724853516,False
388,90,1,0.0012733936309814453,True
389,90,1,0.0014719963073730469,False
390,100,1,0.0014905929565429688,True
391,100,1,0.0016646385192871094,False
392,110,1,0.0015826225280761719,True
393,110,1,0.0017533302307128906,False
394,120,1,0.001734018325805664,True
395,120,1,0.0019452571868896484,False
396,130,1,0.0018892288208007812,True
397,130,1,0.002140045166015625,False
398,140,1,0.0019583702087402344,True
399,140,1,0.002153158187866211,False
400,150,1,0.0020918846130371094,True
401,150,1,0.002330780029296875,False
402,160,1,0.002187967300415039,True
403,160,1,0.0025038719177246094,False
404,170,1,0.002291440963745117,True
405,170,1,0.002642393112182617,False
406,180,1,0.002463817596435547,True
407,180,1,0.0028238296508789062,False
408,190,1,0.0025620460510253906,True
409,190,1,0.0029439926147460938,False
410,200,1,0.002756357192993164,True
411,200,1,0.003158092498779297,False
412,210,1,0.0028481483459472656,True
413,210,1,0.0032682418823242188,False
414,220,1,0.003072023391723633,True
415,220,1,0.0034759044647216797,False
416,230,1,0.0031769275665283203,True
417,230,1,0.0036668777465820312,False
418,240,1,0.003274679183959961,True
419,240,1,0.003765106201171875,False
420,250,1,0.003451108932495117,True
421,250,1,0.0039060115814208984,False
422,260,1,0.0037355422973632812,True
423,260,1,0.004152536392211914,False
424,270,1,0.0036499500274658203,True
425,270,1,0.0042874813079833984,False
426,280,1,0.0038518905639648438,True
427,280,1,0.004472494125366211,False
428,290,1,0.004096508026123047,True
429,290,1,0.004667520523071289,False
430,300,1,0.0042040348052978516,True
431,300,1,0.004813432693481445,False
432,310,1,0.004284858703613281,True
433,310,1,0.005026102066040039,False
434,320,1,0.004425525665283203,True
435,320,1,0.005194187164306641,False
436,330,1,0.00457000732421875,True
437,330,1,0.005273103713989258,False
438,340,1,0.00471806526184082,True
439,340,1,0.005512714385986328,False
440,350,1,0.004900693893432617,True
441,350,1,0.005659341812133789,False
442,360,1,0.0050334930419921875,True
443,360,1,0.005837678909301758,False
444,370,1,0.005120277404785156,True
445,370,1,0.005994081497192383,False
446,380,1,0.005270481109619141,True
447,380,1,0.006240129470825195,False
448,390,1,0.005383491516113281,True
449,390,1,0.006284952163696289,False
450,400,1,0.005583763122558594,True
451,400,1,0.0065081119537353516,False
452,410,1,0.00591588020324707,True
453,410,1,0.006655216217041016,False
454,420,1,0.005888938903808594,True
455,420,1,0.00683903694152832,False
456,430,1,0.005967617034912109,True
457,430,1,0.0070896148681640625,False
458,440,1,0.006129741668701172,True
459,440,1,0.007063627243041992,False
460,450,1,0.0064067840576171875,True
461,450,1,0.007328033447265625,False
462,460,1,0.006495237350463867,True
463,460,1,0.007593870162963867,False
464,470,1,0.006643772125244141,True
465,470,1,0.007814407348632812,False
466,480,1,0.006710529327392578,True
467,480,1,0.007859468460083008,False
468,490,1,0.006792783737182617,True
469,490,1,0.008041858673095703,False
470,500,1,0.007102489471435547,True
471,500,1,0.008202314376831055,False
472,510,1,0.007266521453857422,True
473,510,1,0.008242368698120117,False
474,520,1,0.007429361343383789,True
475,520,1,0.008498907089233398,False
476,530,1,0.007345676422119141,True
477,530,1,0.008658647537231445,False
478,540,1,0.007715940475463867,True
479,540,1,0.008832931518554688,False
480,550,1,0.007847309112548828,True
481,550,1,0.00899815559387207,False
482,560,1,0.007880210876464844,True
483,560,1,0.009212017059326172,False
484,570,1,0.008193731307983398,True
485,570,1,0.009334087371826172,False
486,580,1,0.008301258087158203,True
487,580,1,0.009503364562988281,False
488,590,1,0.008337736129760742,True
489,590,1,0.009705066680908203,False
490,600,1,0.008448600769042969,True
491,600,1,0.009722232818603516,False
492,610,1,0.008732318878173828,True
493,610,1,0.009995222091674805,False
494,620,1,0.008882522583007812,True
495,620,1,0.01033926010131836,False
496,630,1,0.008932352066040039,True
497,630,1,0.010465145111083984,False
498,640,1,0.008994817733764648,True
499,640,1,0.010887861251831055,False
500,650,1,0.009328126907348633,True
501,650,1,0.010920047760009766,False
502,660,1,0.009383916854858398,True
503,660,1,0.010870933532714844,False
504,670,1,0.009637594223022461,True
505,670,1,0.010961771011352539,False
506,680,1,0.009669065475463867,True
507,680,1,0.011188268661499023,False
508,690,1,0.009799003601074219,True
509,690,1,0.011348724365234375,False
510,700,1,0.009915351867675781,True
511,700,1,0.01157999038696289,False
512,710,1,0.010016202926635742,True
513,710,1,0.011688947677612305,False
514,720,1,0.010920524597167969,True
515,720,1,0.01198577880859375,False
516,730,1,0.010526180267333984,True
517,730,1,0.012061834335327148,False
518,740,1,0.010657072067260742,True
519,740,1,0.012322425842285156,False
520,750,1,0.010728836059570312,True
521,750,1,0.012436389923095703,False
522,760,1,0.010835409164428711,True
523,760,1,0.012754440307617188,False
524,770,1,0.011164188385009766,True
525,770,1,0.012764215469360352,False
526,780,1,0.011136531829833984,True
527,780,1,0.012971639633178711,False
528,790,1,0.011343240737915039,True
529,790,1,0.012913942337036133,False
530,800,1,0.011337518692016602,True
531,800,1,0.013114690780639648,False
532,810,1,0.01182103157043457,True
533,810,1,0.013388872146606445,False
534,820,1,0.01192331314086914,True
535,820,1,0.013724327087402344,False
536,830,1,0.01182413101196289,True
537,830,1,0.013907909393310547,False
538,840,1,0.011713743209838867,True
539,840,1,0.013968467712402344,False
540,850,1,0.01223611831665039,True
541,850,1,0.014260292053222656,False
542,860,1,0.012297868728637695,True
543,860,1,0.014274835586547852,False
544,870,1,0.012483835220336914,True
545,870,1,0.014465093612670898,False
546,880,1,0.012384176254272461,True
547,880,1,0.014790534973144531,False
548,890,1,0.012751102447509766,True
549,890,1,0.014709711074829102,False
550,900,1,0.012707948684692383,True
551,900,1,0.014991283416748047,False
552,910,1,0.012883424758911133,True
553,910,1,0.015071868896484375,False
554,920,1,0.013042449951171875,True
555,920,1,0.015263080596923828,False
556,930,1,0.01332545280456543,True
557,930,1,0.015468358993530273,False
558,940,1,0.01340627670288086,True
559,940,1,0.015587091445922852,False
560,950,1,0.013611316680908203,True
561,950,1,0.015903711318969727,False
562,960,1,0.014319896697998047,True
563,960,1,0.017349720001220703,False
564,970,1,0.01496434211730957,True
565,970,1,0.01751708984375,False
566,980,1,0.015061616897583008,True
567,980,1,0.017504453659057617,False
568,990,1,0.01483154296875,True
569,990,1,0.017723798751831055,False
570,50,1,0.0007243156433105469,True
571,50,1,0.0008420944213867188,False
572,60,1,0.0009107589721679688,True
573,60,1,0.0010373592376708984,False
574,70,1,0.0010542869567871094,True
575,70,1,0.0011415481567382812,False
576,80,1,0.0011639595031738281,True
577,80,1,0.0013303756713867188,False
578,90,1,0.0013403892517089844,True
579,90,1,0.0014677047729492188,False
580,100,1,0.0015110969543457031,True
581,100,1,0.0016489028930664062,False
582,110,1,0.0016269683837890625,True
583,110,1,0.0018906593322753906,False
584,120,1,0.001752614974975586,True
585,120,1,0.0019724369049072266,False
586,130,1,0.0018427371978759766,True
587,130,1,0.0021686553955078125,False
588,140,1,0.0020012855529785156,True
589,140,1,0.0022945404052734375,False
590,150,1,0.002263307571411133,True
591,150,1,0.002497434616088867,False
592,160,1,0.002272367477416992,True
593,160,1,0.0026988983154296875,False
594,170,1,0.002448558807373047,True
595,170,1,0.0028700828552246094,False
596,180,1,0.002620220184326172,True
597,180,1,0.002959728240966797,False
598,190,1,0.0027196407318115234,True
599,190,1,0.003133058547973633,False
600,200,1,0.002840280532836914,True
601,200,1,0.0032732486724853516,False
602,210,1,0.0030112266540527344,True
603,210,1,0.0035371780395507812,False
604,220,1,0.003165721893310547,True
605,220,1,0.0037703514099121094,False
606,230,1,0.003280162811279297,True
607,230,1,0.0038826465606689453,False
608,240,1,0.0034520626068115234,True
609,240,1,0.004045248031616211,False
610,250,1,0.003547191619873047,True
611,250,1,0.0041866302490234375,False
612,260,1,0.004041194915771484,True
613,260,1,0.004462003707885742,False
614,270,1,0.003897428512573242,True
615,270,1,0.004665851593017578,False
616,280,1,0.004128694534301758,True
617,280,1,0.004897117614746094,False
618,290,1,0.004284381866455078,True
619,290,1,0.004879951477050781,False
620,300,1,0.004477977752685547,True
621,300,1,0.0051555633544921875,False
622,310,1,0.004586935043334961,True
623,310,1,0.005337238311767578,False
624,320,1,0.004735469818115234,True
625,320,1,0.0054645538330078125,False
626,330,1,0.004920244216918945,True
627,330,1,0.00560307502746582,False
628,340,1,0.00503993034362793,True
629,340,1,0.005761384963989258,False
630,350,1,0.005043983459472656,True
631,350,1,0.0059773921966552734,False
632,360,1,0.005242824554443359,True
633,360,1,0.006199836730957031,False
634,370,1,0.005490541458129883,True
635,370,1,0.0063436031341552734,False
636,380,1,0.005634784698486328,True
637,380,1,0.006396055221557617,False
638,390,1,0.005776643753051758,True
639,390,1,0.00669550895690918,False
640,400,1,0.006128787994384766,True
641,400,1,0.006960868835449219,False
642,410,1,0.00611567497253418,True
643,410,1,0.007131099700927734,False
644,420,1,0.0064961910247802734,True
645,420,1,0.007334709167480469,False
646,430,1,0.006409883499145508,True
647,430,1,0.007520437240600586,False
648,440,1,0.006697893142700195,True
649,440,1,0.007695198059082031,False
650,450,1,0.0068128108978271484,True
651,450,1,0.007838010787963867,False
652,460,1,0.007019996643066406,True
653,460,1,0.007970333099365234,False
654,470,1,0.0069408416748046875,True
655,470,1,0.008139848709106445,False
656,480,1,0.0073206424713134766,True
657,480,1,0.008503437042236328,False
658,490,1,0.007505893707275391,True
659,490,1,0.00879049301147461,False
660,500,1,0.007692575454711914,True
661,500,1,0.008840084075927734,False
662,510,1,0.00769805908203125,True
663,510,1,0.009900093078613281,False
664,520,1,0.0077800750732421875,True
665,520,1,0.009143590927124023,False
666,530,1,0.00849771499633789,True
667,530,1,0.009283065795898438,False
668,540,1,0.008262872695922852,True
669,540,1,0.009478569030761719,False
670,550,1,0.00830841064453125,True
671,550,1,0.009815692901611328,False
672,560,1,0.008652687072753906,True
673,560,1,0.009822845458984375,False
674,570,1,0.008780956268310547,True
675,570,1,0.010204553604125977,False
676,580,1,0.008766651153564453,True
677,580,1,0.010441303253173828,False
678,590,1,0.009104490280151367,True
679,590,1,0.010645866394042969,False
680,600,1,0.009315967559814453,True
681,600,1,0.01055455207824707,False
682,610,1,0.009426355361938477,True
683,610,1,0.010890483856201172,False
684,620,1,0.009545564651489258,True
685,620,1,0.011121749877929688,False
686,630,1,0.009551048278808594,True
687,630,1,0.011371374130249023,False
688,640,1,0.009792327880859375,True
689,640,1,0.011785030364990234,False
690,650,1,0.010025978088378906,True
691,650,1,0.011733531951904297,False
692,660,1,0.010160446166992188,True
693,660,1,0.011941671371459961,False
694,670,1,0.0105743408203125,True
695,670,1,0.012069940567016602,False
696,680,1,0.010874271392822266,True
697,680,1,0.012747049331665039,False
698,690,1,0.01089024543762207,True
699,690,1,0.012170553207397461,False
700,700,1,0.009934186935424805,True
701,700,1,0.011589527130126953,False
702,710,1,0.010364770889282227,True
703,710,1,0.012015581130981445,False
704,720,1,0.010976791381835938,True
705,720,1,0.012819290161132812,False
706,730,1,0.01150822639465332,True
707,730,1,0.013070344924926758,False
708,740,1,0.010646343231201172,True
709,740,1,0.012403249740600586,False
710,750,1,0.01090383529663086,True
711,750,1,0.012552976608276367,False
712,760,1,0.010970830917358398,True
713,760,1,0.012665271759033203,False
714,770,1,0.011651277542114258,True
715,770,1,0.013684988021850586,False
716,780,1,0.01175379753112793,True
717,780,1,0.013797760009765625,False
718,790,1,0.012116670608520508,True
719,790,1,0.013983964920043945,False
720,800,1,0.012524127960205078,True
721,800,1,0.014244556427001953,False
722,810,1,0.012206315994262695,True
723,810,1,0.014572620391845703,False
724,820,1,0.01238703727722168,True
725,820,1,0.015210390090942383,False
726,830,1,0.013214111328125,True
727,830,1,0.01622796058654785,False
728,840,1,0.013383626937866211,True
729,840,1,0.015389680862426758,False
730,850,1,0.013303279876708984,True
731,850,1,0.015421867370605469,False
732,860,1,0.013021469116210938,True
733,860,1,0.015379667282104492,False
734,870,1,0.012399435043334961,True
735,870,1,0.01445627212524414,False
736,880,1,0.012668609619140625,True
737,880,1,0.01479339599609375,False
738,890,1,0.013068675994873047,True
739,890,1,0.014892339706420898,False
740,900,1,0.013014078140258789,True
741,900,1,0.015450716018676758,False
742,910,1,0.013660192489624023,True
743,910,1,0.01613450050354004,False
744,920,1,0.01405954360961914,True
745,920,1,0.016498565673828125,False
746,930,1,0.013837575912475586,True
747,930,1,0.016326189041137695,False
748,940,1,0.013871908187866211,True
749,940,1,0.015989065170288086,False
750,950,1,0.013832807540893555,True
751,950,1,0.015950679779052734,False
752,960,1,0.013988733291625977,True
753,960,1,0.01623225212097168,False
754,970,1,0.014041662216186523,True
755,970,1,0.0164644718170166,False
756,980,1,0.014400243759155273,True
757,980,1,0.016607046127319336,False
758,990,1,0.014546632766723633,True
759,990,1,0.016828536987304688,False
760,50,1,0.0007774829864501953,True
761,50,1,0.0008137226104736328,False
762,60,1,0.0008254051208496094,True
763,60,1,0.0009212493896484375,False
764,70,1,0.0009639263153076172,True
765,70,1,0.0011143684387207031,False
766,80,1,0.0011515617370605469,True
767,80,1,0.0012331008911132812,False
768,90,1,0.0012083053588867188,True
769,90,1,0.0016188621520996094,False
770,100,1,0.0014755725860595703,True
771,100,1,0.0017521381378173828,False
772,110,1,0.0015735626220703125,True
773,110,1,0.001789093017578125,False
774,120,1,0.0016508102416992188,True
775,120,1,0.0019931793212890625,False
776,130,1,0.0018689632415771484,True
777,130,1,0.002171754837036133,False
778,140,1,0.001947641372680664,True
779,140,1,0.0022406578063964844,False
780,150,1,0.002029895782470703,True
781,150,1,0.0022978782653808594,False
782,160,1,0.0022125244140625,True
783,160,1,0.0024483203887939453,False
784,170,1,0.002367258071899414,True
785,170,1,0.0027663707733154297,False
786,180,1,0.0024611949920654297,True
787,180,1,0.0029113292694091797,False
788,190,1,0.0026280879974365234,True
789,190,1,0.0029859542846679688,False
790,200,1,0.002859354019165039,True
791,200,1,0.0031280517578125,False
792,210,1,0.002957582473754883,True
793,210,1,0.0033690929412841797,False
794,220,1,0.0031554698944091797,True
795,220,1,0.003492593765258789,False
796,230,1,0.0034401416778564453,True
797,230,1,0.003782987594604492,False
798,240,1,0.003551483154296875,True
799,240,1,0.003964900970458984,False
800,250,1,0.003660917282104492,True
801,250,1,0.0041501522064208984,False
802,260,1,0.0037283897399902344,True
803,260,1,0.004401445388793945,False
804,270,1,0.003914356231689453,True
805,270,1,0.004582881927490234,False
806,280,1,0.003851652145385742,True
807,280,1,0.004608869552612305,False
808,290,1,0.004189252853393555,True
809,290,1,0.004806995391845703,False
810,300,1,0.00446629524230957,True
811,300,1,0.004923105239868164,False
812,310,1,0.004431009292602539,True
813,310,1,0.005266427993774414,False
814,320,1,0.004811286926269531,True
815,320,1,0.005326986312866211,False
816,330,1,0.004670858383178711,True
817,330,1,0.005423307418823242,False
818,340,1,0.004964113235473633,True
819,340,1,0.005827903747558594,False
820,350,1,0.005400896072387695,True
821,350,1,0.0062198638916015625,False
822,360,1,0.005380153656005859,True
823,360,1,0.006353616714477539,False
824,370,1,0.005772590637207031,True
825,370,1,0.006826877593994141,False
826,380,1,0.005667924880981445,True
827,380,1,0.006628274917602539,False
828,390,1,0.005966663360595703,True
829,390,1,0.0066530704498291016,False
830,400,1,0.005861520767211914,True
831,400,1,0.006803274154663086,False
832,410,1,0.005959510803222656,True
833,410,1,0.0069370269775390625,False
834,420,1,0.006117105484008789,True
835,420,1,0.0071527957916259766,False
836,430,1,0.0063703060150146484,True
837,430,1,0.007266044616699219,False
838,440,1,0.00653529167175293,True
839,440,1,0.007645845413208008,False
840,450,1,0.006842374801635742,True
841,450,1,0.0077245235443115234,False
842,460,1,0.006933927536010742,True
843,460,1,0.008248329162597656,False
844,470,1,0.007073879241943359,True
845,470,1,0.007871389389038086,False
846,480,1,0.006864070892333984,True
847,480,1,0.008150339126586914,False
848,490,1,0.007069587707519531,True
849,490,1,0.008323907852172852,False
850,500,1,0.007111549377441406,True
851,500,1,0.008337974548339844,False
852,510,1,0.0073621273040771484,True
853,510,1,0.008631706237792969,False
854,520,1,0.007697343826293945,True
855,520,1,0.008652925491333008,False
856,530,1,0.0075376033782958984,True
857,530,1,0.008801698684692383,False
858,540,1,0.007831573486328125,True
859,540,1,0.00904536247253418,False
860,550,1,0.00801229476928711,True
861,550,1,0.009190082550048828,False
862,560,1,0.008101224899291992,True
863,560,1,0.009629487991333008,False
864,570,1,0.00835871696472168,True
865,570,1,0.009750127792358398,False
866,580,1,0.009107589721679688,True
867,580,1,0.010387420654296875,False
868,590,1,0.008910179138183594,True
869,590,1,0.010358572006225586,False
870,600,1,0.008887290954589844,True
871,600,1,0.010335445404052734,False
872,610,1,0.009138822555541992,True
873,610,1,0.010613441467285156,False
874,620,1,0.009197711944580078,True
875,620,1,0.010490655899047852,False
876,630,1,0.009046554565429688,True
877,630,1,0.01081705093383789,False
878,640,1,0.009502887725830078,True
879,640,1,0.010852336883544922,False
880,650,1,0.009181022644042969,True
881,650,1,0.010828733444213867,False
882,660,1,0.009434938430786133,True
883,660,1,0.010910987854003906,False
884,670,1,0.009587526321411133,True
885,670,1,0.01140284538269043,False
886,680,1,0.009472131729125977,True
887,680,1,0.01132965087890625,False
888,690,1,0.00988626480102539,True
889,690,1,0.011686086654663086,False
